CustomerID,Name,Age,Gender,Geography,Native_Place,Marital_Status,Tenure,Account_Type,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Monthly_Income,CreditScore,Loan_Status,EMI_Amount,Exited,Branch_Code,Account_Open_Date,Last_Transaction_Date,Customer_Review,Review_Sentiment,Sentiment_Score
CID098732,Amit Rao,74,Female,Uttar Pradesh,Mumbai,Single,11,Student,323694.52,2,1,0,1878614.79,156551.23,441,Business,69921.42,1,BR080,2022-05-26,2024-11-25,Too many fees 💸,Negative,0.7381492853164673
CID098733,Rohan Singh,39,Female,Uttar Pradesh,Mumbai,Married,0,Joint,682535.23,2,1,0,329105.64,27425.47,607,Business,11483.59,1,BR025,2025-04-21,2025-02-17,Long waits ⏲️,Negative,0.6278406381607056
CID098734,Amit Kumar,67,Other,West Bengal,Ahmedabad,Divorced,0,Savings,474561.69,2,0,0,919322.76,76610.23,675,Education,25685.83,0,BR083,2025-04-21,2024-06-16,App works fine 📱,Positive,0.8045811653137207
CID098735,Neha Gupta,40,Female,Maharashtra,Delhi,Widowed,7,Premium,658795.31,2,0,1,582000.73,48500.06,725,Personal,13226.98,0,BR059,2021-12-07,2024-11-25,Professional staff 🌟,Positive,0.9108184576034546
CID098736,Sunita Singh,34,Other,Telangana,Pune,Widowed,4,Premium,56547.59,2,0,0,1598806.79,133233.9,651,Auto,29405.97,0,BR090,2024-05-06,2024-06-22,Long waits ⏲️,Negative,0.6278406381607056
CID098737,Neha Iyer,28,Female,Rajasthan,Jaipur,Married,11,Senior Citizen,641233.75,3,1,1,963296.68,80274.72,385,Business,35207.78,0,BR061,2024-03-09,2024-06-11,Very satisfied 👍,Positive,0.9811439514160156
CID098738,Rahul Gupta,64,Male,Maharashtra,Chennai,Single,16,Joint,660144.77,4,1,0,1853976.99,154498.08,607,Home,56105.33,0,BR044,2015-03-17,2025-04-10,Great mobile app 🥰,Positive,0.9832854866981506
CID098739,Sunita Gupta,70,Other,Delhi,Lucknow,Single,14,Savings,450939.17,2,0,1,1838800.36,153233.36,503,Multiple,0.0,0,BR019,2020-11-03,2025-04-29,Reasonable fees 💲,Neutral,0.7338849306106567
CID098740,Priya Sharma,71,Other,Uttar Pradesh,Mumbai,Single,10,Savings,619840.28,4,1,0,1822594.71,151882.89,426,Personal,34423.46,1,BR093,2021-09-14,2024-10-07,Rude staff 😡,Negative,0.9344054460525513
CID098741,Amit Rao,19,Other,Rajasthan,Jaipur,Widowed,11,Current,279172.96,4,1,0,704491.28,58707.61,574,Personal,16787.9,0,BR071,2021-12-17,2025-01-12,Very satisfied 👍,Positive,0.9811439514160156
CID098742,Priya Rao,53,Male,Telangana,Ahmedabad,Widowed,20,Student,158778.35,3,1,1,544439.03,45369.92,532,Multiple,27201.89,0,BR082,2018-03-25,2025-03-20,Professional staff 🌟,Positive,0.9108184576034546
CID098743,Rahul Sharma,63,Female,Tamil Nadu,Ahmedabad,Divorced,6,Premium,423988.77,1,0,0,803729.62,66977.47,371,Auto,14643.84,0,BR025,2024-03-28,2024-08-02,Professional staff 🌟,Positive,0.9108184576034546
CID098744,Sunita Rao,53,Other,West Bengal,Ahmedabad,Single,15,Senior Citizen,630132.31,1,1,1,1112150.0,92679.17,493,Multiple,51965.16,1,BR040,2015-11-25,2024-07-11,App crashes 📵,Negative,0.9142545461654663
CID098745,Neha Sharma,34,Other,Rajasthan,Chennai,Widowed,2,Premium,136447.36,4,0,0,707962.44,58996.87,659,Gold,10364.78,0,BR024,2024-06-12,2025-04-21,No waiting time ⚡,Neutral,0.6319148540496826
CID098746,Sunita Rao,21,Female,Maharashtra,Chennai,Single,18,Salary,953287.07,1,0,1,1991917.45,165993.12,699,Home,70632.92,0,BR002,2008-03-15,2025-04-28,Very satisfied 👍,Positive,0.9811439514160156
CID098747,Sunita Gupta,69,Other,Maharashtra,Ahmedabad,Married,19,Premium,704760.38,1,1,0,348683.04,29056.92,377,Business,10662.01,1,BR064,2008-03-04,2024-06-19,Poor service 😠,Negative,0.9434412717819214
CID098748,Amit Sharma,54,Male,Rajasthan,Delhi,Divorced,20,Salary,481401.68,1,0,0,1403376.2,116948.02,513,Gold,15832.54,0,BR075,2019-03-26,2024-09-07,Reasonable fees 💲,Neutral,0.7338849306106567
CID098749,Neha Rao,35,Male,Tamil Nadu,Lucknow,Single,0,Senior Citizen,881224.49,3,1,1,421553.76,35129.48,683,Home,14085.73,0,BR005,2025-04-21,2024-08-16,Very satisfied 👍,Positive,0.9811439514160156
CID098750,Priya Verma,38,Male,Telangana,Chennai,Widowed,10,Savings,274377.67,3,1,0,1408543.02,117378.59,600,Multiple,75365.09,1,BR053,2019-12-09,2024-08-26,Long waits ⏲️,Negative,0.6278406381607056
CID098751,Sunita Kumar,51,Female,Karnataka,Chennai,Single,20,Salary,689195.38,4,1,1,896189.09,74682.42,795,Multiple,0.0,0,BR068,2015-08-06,2025-02-13,Great mobile app 🥰,Positive,0.9832854866981506
CID098752,Amit Gupta,73,Male,Rajasthan,Chennai,Married,16,Student,703312.8,1,0,0,316068.79,26339.07,798,Multiple,16674.44,1,BR008,2014-11-29,2024-08-13,App works fine 📱,Positive,0.8045811653137207
CID098753,Neha Singh,81,Other,Maharashtra,Lucknow,Married,14,Senior Citizen,792837.1,1,1,0,726441.41,60536.78,881,Auto,13668.12,1,BR059,2011-10-09,2025-05-19,App crashes 📵,Negative,0.9142545461654663
CID098754,Sunita Gupta,67,Male,Maharashtra,Lucknow,Married,2,Joint,449908.56,2,1,1,829721.93,69143.49,416,Personal,16719.89,0,BR020,2023-09-15,2024-10-16,No waiting time ⚡,Neutral,0.6319148540496826
CID098755,Ananya Sharma,23,Other,Maharashtra,Ahmedabad,Widowed,14,Savings,399266.25,4,0,0,265428.74,22119.06,648,Business,7930.0,1,BR006,2023-03-16,2025-05-10,Long waits ⏲️,Negative,0.6278406381607056
CID098756,Neha Rao,84,Female,Maharashtra,Ahmedabad,Single,15,Savings,589952.59,2,0,1,1715931.83,142994.32,836,Personal,35871.49,0,BR012,2014-12-30,2024-06-11,Average experience 😐,Neutral,0.6517417430877686
CID098757,Rahul Singh,62,Female,Karnataka,Ahmedabad,Married,14,NRI,738209.9,2,0,0,1206481.4,100540.12,817,Multiple,0.0,1,BR055,2017-09-07,2024-07-23,App crashes 📵,Negative,0.9142545461654663
CID098758,Neha Singh,46,Other,Karnataka,Kolkata,Widowed,12,Senior Citizen,863959.45,1,0,0,556855.83,46404.65,611,Multiple,26049.06,1,BR054,2020-02-13,2025-03-05,App crashes 📵,Negative,0.9142545461654663
CID098759,Rahul Singh,61,Other,Maharashtra,Mumbai,Widowed,13,Salary,154656.07,3,0,1,1861699.14,155141.6,317,Multiple,88925.23,0,BR089,2016-08-04,2024-11-03,No waiting time ⚡,Neutral,0.6319148540496826
CID098760,Rahul Verma,54,Female,Karnataka,Lucknow,Divorced,10,Savings,516052.22,1,1,0,1399647.05,116637.25,420,Education,31606.27,0,BR057,2018-01-29,2024-06-30,Professional staff 🌟,Positive,0.9108184576034546
CID098761,Rohan Kumar,72,Other,Maharashtra,Mumbai,Married,17,Premium,314695.98,2,1,1,865960.53,72163.38,671,Home,27683.68,0,BR017,2017-02-19,2024-10-09,Great mobile app 🥰,Positive,0.9832854866981506
CID098762,Ananya Singh,29,Male,Rajasthan,Chennai,Single,0,Joint,70992.35,3,0,0,615950.32,51329.19,761,Education,15698.87,0,BR051,2025-04-21,2025-01-20,No waiting time ⚡,Neutral,0.6319148540496826
CID098763,Neha Verma,27,Female,Gujarat,Hyderabad,Married,3,Senior Citizen,726705.63,2,0,0,338316.3,28193.02,587,Education,7764.4,1,BR055,2024-04-28,2024-12-08,Rude staff 😡,Negative,0.9344054460525513
CID098764,Rohan Verma,45,Male,Uttar Pradesh,Jaipur,Married,10,Savings,357616.71,1,0,1,1419650.37,118304.2,643,Business,47818.28,0,BR011,2025-02-16,2025-02-20,Very satisfied 👍,Positive,0.9811439514160156
CID098765,Neha Sharma,22,Other,Tamil Nadu,Lucknow,Widowed,15,Senior Citizen,667605.26,1,0,0,1243847.6,103653.97,796,Auto,19702.28,0,BR061,2013-10-26,2024-07-10,Reasonable fees 💲,Neutral,0.7338849306106567
CID098766,Priya Verma,54,Male,Karnataka,Chennai,Married,4,NRI,637056.58,1,1,0,1172943.35,97745.28,392,Business,42547.37,1,BR034,2022-04-23,2025-04-11,No waiting time ⚡,Neutral,0.6319148540496826
CID098767,Sunita Verma,83,Other,Tamil Nadu,Chennai,Single,0,NRI,897945.02,1,1,1,1097561.13,91463.43,552,Business,36583.79,0,BR059,2025-04-21,2025-03-12,Excellent service! 😊,Positive,0.9848268032073975
CID098768,Ananya Verma,22,Other,West Bengal,Kolkata,Widowed,4,Current,545713.31,3,1,0,1567694.16,130641.18,455,Personal,38836.21,0,BR044,2021-08-06,2025-01-19,Excellent service! 😊,Positive,0.9848268032073975
CID098769,Amit Sharma,61,Female,Telangana,Chennai,Married,18,Joint,868519.03,4,1,0,1122190.04,93515.84,552,Multiple,56921.14,1,BR077,2014-09-22,2024-06-27,Poor service 😠,Negative,0.9434412717819214
CID098770,Ananya Kumar,66,Other,Gujarat,Jaipur,Divorced,18,Joint,672001.73,3,0,0,627760.13,52313.34,533,Education,16230.69,1,BR010,2024-02-13,2025-05-18,Very satisfied 👍,Positive,0.9811439514160156
CID098771,Amit Verma,72,Other,Gujarat,Jaipur,Divorced,6,Savings,868198.56,4,1,1,899523.08,74960.26,478,Auto,16577.55,0,BR085,2023-09-21,2024-07-18,App works fine 📱,Positive,0.8045811653137207
CID098772,Sunita Verma,39,Other,Karnataka,Lucknow,Single,5,Joint,339987.87,2,1,0,1487416.42,123951.37,822,Multiple,0.0,0,BR027,2024-04-23,2024-09-26,Professional staff 🌟,Positive,0.9108184576034546
CID098773,Ananya Kumar,65,Other,Maharashtra,Kolkata,Married,9,Senior Citizen,195457.17,3,0,1,1215949.74,101329.15,740,Multiple,0.0,0,BR077,2020-10-14,2024-05-26,Excellent service! 😊,Positive,0.9848268032073975
CID098774,Rohan Iyer,65,Other,Rajasthan,Mumbai,Divorced,8,Senior Citizen,579009.31,1,1,1,1304208.06,108684.01,860,Home,47123.49,0,BR030,2018-08-18,2025-01-29,Great mobile app 🥰,Positive,0.9832854866981506
CID098775,Neha Iyer,35,Other,Tamil Nadu,Ahmedabad,Married,0,Salary,142925.36,1,0,0,1463258.98,121938.25,548,Education,33346.96,0,BR022,2025-04-21,2025-05-07,Poor service 😠,Negative,0.9434412717819214
CID098776,Rohan Singh,47,Male,Uttar Pradesh,Hyderabad,Divorced,4,Joint,981049.32,3,1,1,1468879.58,122406.63,860,Multiple,0.0,0,BR011,2022-11-10,2024-10-19,Professional staff 🌟,Positive,0.9108184576034546
CID098777,Rohan Kumar,75,Female,Delhi,Jaipur,Divorced,19,NRI,43000.24,2,1,1,1380467.9,115038.99,446,Multiple,72103.25,1,BR061,2016-07-01,2024-08-02,Poor service 😠,Negative,0.9434412717819214
CID098778,Neha Rao,70,Male,Telangana,Kolkata,Married,7,Current,919884.88,4,0,1,566236.18,47186.35,705,Education,12643.94,0,BR079,2024-04-07,2024-09-11,Long waits ⏲️,Negative,0.6278406381607056
CID098779,Priya Verma,67,Female,Gujarat,Chennai,Married,14,Savings,589416.38,1,1,1,1066681.75,88890.15,374,Gold,9931.09,0,BR093,2024-05-28,2024-06-25,Rude staff 😡,Negative,0.9344054460525513
CID098780,Rohan Iyer,29,Male,Maharashtra,Jaipur,Divorced,20,Senior Citizen,772949.76,1,0,1,903820.81,75318.4,446,Home,30469.77,0,BR005,2016-07-05,2024-06-20,Long wait ⏱️,Negative,0.7351260185241699
CID098781,Sunita Iyer,24,Female,Maharashtra,Ahmedabad,Single,16,Student,367417.65,2,1,1,593892.44,49491.04,832,Home,22222.69,0,BR013,2009-06-13,2024-12-24,No waiting time ⚡,Neutral,0.6319148540496826
CID098782,Rahul Kumar,81,Other,Uttar Pradesh,Jaipur,Widowed,1,Student,714612.27,3,1,0,421900.85,35158.4,475,Multiple,0.0,1,BR039,2024-06-08,2024-07-18,Poor service 😠,Negative,0.9434412717819214
CID098783,Amit Gupta,75,Female,Telangana,Lucknow,Widowed,17,Salary,983144.08,3,1,1,265935.29,22161.27,541,Education,5976.09,0,BR036,2024-06-14,2024-10-05,Excellent service! 😊,Positive,0.9848268032073975
CID098784,Rohan Rao,38,Other,Gujarat,Pune,Married,20,Savings,865367.57,1,1,0,1605918.45,133826.54,608,Multiple,83755.91,1,BR054,2022-07-28,2025-04-25,Poor service 😠,Negative,0.9434412717819214
CID098785,Ananya Singh,59,Other,Tamil Nadu,Ahmedabad,Widowed,19,Senior Citizen,905675.87,1,0,1,1760051.37,146670.95,394,Multiple,91543.62,0,BR010,2016-07-30,2025-01-13,Professional staff 🌟,Positive,0.9108184576034546
CID098786,Amit Gupta,48,Female,Telangana,Pune,Divorced,14,Savings,510018.31,3,1,0,461690.46,38474.21,621,Multiple,24914.22,1,BR029,2021-04-12,2024-11-07,Long waits ⏲️,Negative,0.6278406381607056
CID098787,Rohan Iyer,29,Female,Telangana,Delhi,Divorced,13,Salary,681149.04,1,0,1,234307.74,19525.65,572,Gold,2140.88,0,BR047,2014-03-21,2024-11-04,Excellent service! 😊,Positive,0.9848268032073975
CID098788,Ananya Sharma,72,Other,Rajasthan,Delhi,Divorced,10,Premium,136380.46,1,0,1,226289.77,18857.48,451,Multiple,11029.34,0,BR087,2016-11-10,2025-04-04,Poor service 😠,Negative,0.9434412717819214
CID098789,Rohan Kumar,61,Female,Gujarat,Jaipur,Divorced,18,Premium,580473.35,2,0,1,1271806.57,105983.88,581,Gold,15897.59,0,BR097,2017-08-16,2024-07-01,Long wait ⏱️,Negative,0.7351260185241699
CID098790,Neha Iyer,34,Female,Tamil Nadu,Mumbai,Divorced,20,Salary,989361.13,3,1,0,1547982.3,128998.53,336,Business,46625.86,0,BR019,2023-05-15,2024-07-03,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098791,Neha Gupta,41,Male,Delhi,Lucknow,Single,2,Savings,376407.86,4,1,1,1709797.63,142483.14,751,Education,41774.66,0,BR045,2023-06-23,2025-05-01,Professional staff 🌟,Positive,0.9108184576034546
CID098792,Ananya Verma,51,Female,West Bengal,Kolkata,Single,19,Salary,737195.96,4,0,1,837445.5,69787.12,898,Home,29227.77,0,BR020,2023-01-29,2025-04-05,Very satisfied 👍,Positive,0.9811439514160156
CID098793,Priya Kumar,24,Other,Delhi,Kolkata,Divorced,11,Joint,829076.94,2,1,1,1000954.13,83412.84,541,Auto,15565.8,0,BR040,2022-06-23,2024-05-22,Very satisfied 👍,Positive,0.9811439514160156
CID098794,Amit Iyer,63,Male,Tamil Nadu,Jaipur,Divorced,10,Joint,275918.42,3,1,0,632767.64,52730.64,478,Multiple,0.0,1,BR012,2016-01-21,2025-01-15,Rude staff 😡,Negative,0.9344054460525513
CID098795,Amit Verma,50,Other,West Bengal,Chennai,Divorced,11,NRI,681721.1,4,0,1,1734467.22,144538.93,837,Multiple,89272.46,0,BR033,2024-11-02,2024-06-01,App works fine 📱,Positive,0.8045811653137207
CID098796,Amit Singh,66,Male,Maharashtra,Delhi,Married,1,Joint,912870.27,1,0,1,1218296.66,101524.72,584,Gold,17241.43,0,BR091,2024-10-08,2025-03-21,Great mobile app 🥰,Positive,0.9832854866981506
CID098797,Priya Singh,37,Other,Delhi,Lucknow,Divorced,7,Current,472576.94,2,1,0,216037.03,18003.09,483,Education,4720.84,0,BR057,2023-03-30,2024-12-11,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098798,Neha Kumar,80,Other,Gujarat,Mumbai,Divorced,7,Joint,703331.06,3,1,1,431625.69,35968.81,467,Multiple,20880.18,1,BR077,2019-06-07,2025-05-04,Long waits ⏲️,Negative,0.6278406381607056
CID098799,Amit Iyer,56,Other,Tamil Nadu,Lucknow,Single,17,Savings,466546.75,1,0,1,1156362.79,96363.57,793,Gold,12365.76,0,BR058,2018-06-03,2024-06-17,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098800,Amit Kumar,69,Male,Telangana,Hyderabad,Divorced,0,Current,507190.8,2,0,0,792137.27,66011.44,366,Multiple,37444.95,1,BR100,2025-04-21,2024-06-02,Poor service 😠,Negative,0.9434412717819214
CID098801,Rohan Rao,53,Female,Tamil Nadu,Hyderabad,Divorced,9,Student,554526.66,3,1,0,944011.15,78667.6,856,Gold,9915.25,0,BR090,2023-05-30,2024-06-14,Great mobile app 🥰,Positive,0.9832854866981506
CID098802,Amit Rao,25,Other,Telangana,Pune,Widowed,12,Premium,604487.96,1,1,0,483570.82,40297.57,534,Personal,9386.12,1,BR045,2015-04-13,2025-02-20,Too many fees 💸,Negative,0.7381492853164673
CID098803,Rahul Verma,67,Other,Rajasthan,Lucknow,Widowed,6,Senior Citizen,641590.75,3,0,0,275534.21,22961.18,723,Multiple,14020.67,1,BR053,2022-01-12,2024-08-25,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098804,Rahul Verma,68,Other,West Bengal,Chennai,Single,1,Savings,969121.49,2,0,1,1486683.68,123890.31,740,Multiple,79692.85,1,BR062,2024-07-31,2025-04-04,Too many fees 💸,Negative,0.7381492853164673
CID098805,Sunita Verma,47,Male,Rajasthan,Bangalore,Married,1,Student,888229.18,2,0,0,1440771.47,120064.29,691,Home,48273.18,1,BR046,2025-04-09,2024-10-14,No waiting time ⚡,Neutral,0.6319148540496826
CID098806,Sunita Kumar,55,Female,Tamil Nadu,Lucknow,Married,1,Premium,974745.2,2,1,1,1919768.93,159980.74,806,Multiple,101318.09,0,BR052,2024-08-17,2024-05-28,Excellent service! 😊,Positive,0.9848268032073975
CID098807,Rahul Gupta,78,Male,Uttar Pradesh,Jaipur,Married,2,Current,381756.4,1,0,0,426263.18,35521.93,689,Personal,9759.07,1,BR023,2024-10-27,2024-08-30,App crashes 📵,Negative,0.9142545461654663
CID098808,Amit Verma,76,Male,West Bengal,Mumbai,Divorced,6,Premium,664579.97,3,0,1,244798.24,20399.85,881,Gold,3565.16,0,BR002,2021-12-27,2025-04-06,Professional staff 🌟,Positive,0.9108184576034546
CID098809,Amit Iyer,24,Female,Rajasthan,Lucknow,Divorced,10,Premium,554375.89,4,0,0,1333360.07,111113.34,693,Education,33077.87,0,BR099,2022-12-27,2024-06-01,App works fine 📱,Positive,0.8045811653137207
CID098810,Sunita Gupta,27,Male,Gujarat,Jaipur,Single,8,Premium,661526.7,4,1,0,1168130.5,97344.21,488,Home,38468.88,0,BR065,2020-03-12,2024-07-24,App works fine 📱,Positive,0.8045811653137207
CID098811,Amit Sharma,18,Female,Maharashtra,Lucknow,Married,10,Student,211139.3,4,0,1,363617.87,30301.49,408,Personal,6601.45,0,BR034,2020-10-18,2025-01-15,Very satisfied 👍,Positive,0.9811439514160156
CID098812,Neha Gupta,44,Other,Uttar Pradesh,Ahmedabad,Married,19,Premium,676001.06,2,1,0,1628535.6,135711.3,506,Education,35955.83,0,BR014,2022-08-01,2024-10-17,No waiting time ⚡,Neutral,0.6319148540496826
CID098813,Sunita Kumar,31,Other,Maharashtra,Jaipur,Widowed,12,Student,774376.95,4,1,0,1698802.26,141566.86,576,Gold,19931.68,1,BR061,2018-05-23,2024-10-31,Long waits ⏲️,Negative,0.6278406381607056
CID098814,Rohan Singh,54,Male,Maharashtra,Lucknow,Widowed,16,Salary,206728.73,2,0,0,1724476.6,143706.38,809,Home,57774.73,1,BR006,2018-11-17,2024-05-27,Excellent service! 😊,Positive,0.9848268032073975
CID098815,Priya Verma,38,Female,Gujarat,Jaipur,Single,8,NRI,634162.5,4,0,0,1950680.25,162556.69,490,Multiple,0.0,1,BR001,2020-11-05,2025-01-10,Too many fees 💸,Negative,0.7381492853164673
CID098816,Rohan Rao,50,Other,Uttar Pradesh,Bangalore,Widowed,3,Current,634494.9,2,1,1,876046.57,73003.88,788,Multiple,0.0,0,BR054,2024-01-09,2024-12-24,Excellent service! 😊,Positive,0.9848268032073975
CID098817,Sunita Singh,84,Female,Gujarat,Delhi,Divorced,10,Salary,213868.4,3,0,1,265253.8,22104.48,756,Education,7202.26,0,BR046,2019-01-27,2025-01-10,Long waits ⏲️,Negative,0.6278406381607056
CID098818,Neha Iyer,60,Other,Uttar Pradesh,Kolkata,Single,2,Senior Citizen,394211.04,4,1,1,629080.02,52423.33,819,Business,21528.7,0,BR035,2023-05-23,2024-08-02,Average experience 😐,Neutral,0.6517417430877686
CID098819,Ananya Gupta,76,Female,West Bengal,Jaipur,Married,3,Premium,922127.44,3,1,0,1299597.25,108299.77,675,Multiple,64512.05,1,BR027,2024-10-30,2024-07-17,Very satisfied 👍,Positive,0.9811439514160156
CID098820,Rahul Verma,68,Female,Tamil Nadu,Pune,Widowed,16,Savings,483091.54,2,0,0,1111039.12,92586.59,435,Personal,19072.81,0,BR039,2017-07-08,2025-04-26,Great mobile app 🥰,Positive,0.9832854866981506
CID098821,Neha Singh,63,Other,Gujarat,Lucknow,Widowed,15,Current,586281.06,3,1,1,734820.02,61235.0,687,Multiple,35683.84,1,BR026,2025-02-12,2024-10-01,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098822,Rohan Verma,38,Female,Maharashtra,Jaipur,Widowed,17,Student,112147.03,3,0,0,1906039.46,158836.62,654,Gold,28040.01,0,BR043,2009-01-20,2024-08-11,Long wait ⏱️,Negative,0.7351260185241699
CID098823,Rahul Sharma,56,Female,Karnataka,Pune,Married,19,Senior Citizen,79718.56,2,0,0,917593.6,76466.13,660,Auto,14660.75,1,BR003,2018-12-20,2024-07-03,Very satisfied 👍,Positive,0.9811439514160156
CID098824,Sunita Gupta,57,Other,Gujarat,Jaipur,Widowed,18,Savings,665337.47,1,0,0,1917264.4,159772.03,360,Multiple,0.0,1,BR040,2017-07-14,2024-08-22,Reasonable fees 💲,Neutral,0.7338849306106567
CID098825,Rahul Singh,40,Female,Karnataka,Mumbai,Married,11,NRI,531222.3,3,0,0,770965.56,64247.13,501,Education,19832.17,0,BR051,2023-08-02,2024-12-17,Professional staff 🌟,Positive,0.9108184576034546
CID098826,Neha Kumar,38,Male,Tamil Nadu,Bangalore,Divorced,19,Joint,503052.58,2,1,0,1290062.7,107505.22,494,Multiple,68392.06,1,BR008,2010-02-05,2025-02-20,Long waits ⏲️,Negative,0.6278406381607056
CID098827,Amit Iyer,28,Female,Delhi,Hyderabad,Widowed,12,Current,586567.41,3,1,1,740390.87,61699.24,847,Personal,17169.55,0,BR082,2018-04-20,2024-08-26,Excellent service! 😊,Positive,0.9848268032073975
CID098828,Rahul Sharma,53,Other,Tamil Nadu,Mumbai,Single,5,Joint,678429.54,4,0,0,1876469.49,156372.46,387,Multiple,97262.32,0,BR031,2024-08-29,2025-04-24,Rude staff 😡,Negative,0.9344054460525513
CID098829,Neha Iyer,41,Male,Uttar Pradesh,Pune,Single,3,Salary,813253.63,2,0,0,230780.69,19231.72,723,Home,7356.6,0,BR050,2024-09-23,2024-09-24,Professional staff 🌟,Positive,0.9108184576034546
CID098830,Priya Gupta,64,Male,Maharashtra,Jaipur,Divorced,13,Savings,852333.16,1,1,1,1877324.52,156443.71,692,Auto,36427.57,0,BR046,2018-11-26,2025-02-25,Average experience 😐,Neutral,0.6517417430877686
CID098831,Neha Kumar,58,Female,Gujarat,Kolkata,Married,5,Premium,901565.86,3,1,1,1511096.94,125924.74,459,Education,31484.58,0,BR094,2022-05-23,2025-01-24,Excellent service! 😊,Positive,0.9848268032073975
CID098832,Priya Rao,21,Male,Rajasthan,Chennai,Widowed,7,Premium,488973.65,1,0,1,1245142.12,103761.84,820,Gold,13978.34,0,BR001,2019-09-10,2024-09-10,App crashes 📵,Negative,0.9142545461654663
CID098833,Sunita Singh,47,Male,Telangana,Mumbai,Single,1,Salary,759492.14,3,0,1,1985681.75,165473.48,512,Home,72966.14,0,BR045,2025-03-03,2024-06-06,Very satisfied 👍,Positive,0.9811439514160156
CID098834,Priya Verma,34,Male,Gujarat,Bangalore,Married,5,Joint,899304.75,2,1,1,436215.88,36351.32,824,Gold,7090.6,0,BR072,2021-12-13,2025-01-28,Great mobile app 🥰,Positive,0.9832854866981506
CID098835,Rohan Singh,80,Other,Maharashtra,Mumbai,Single,14,Salary,350518.49,1,1,1,509562.51,42463.54,615,Auto,7620.07,0,BR008,2023-04-15,2025-02-02,Great mobile app 🥰,Positive,0.9832854866981506
